,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
R-HSA-69205,-0.02446973,0.03328573,-0.019478155,-0.002859543,0.05626234,0.060852293,0.044836145,-0.029520754,-0.026141766,0.03253362,0.0010325222,-0.03457023,0.058282036,0.00024723448,0.0037342794,0.029697247,0.029200118,0.027617527,-0.052220378,-0.04132498,-0.06564022,-0.013159066,0.0386658,0.07645723,0.0059833564,0.02620162,0.0019493764,0.06395108,-0.022517646,0.00789357,-0.005829569,-0.068938844,-0.030669967,-0.041089162,0.015688876,0.07908769,-0.008635972,0.04241253,0.067725584,0.021547928,0.008580819,0.001706481,0.0075092344,0.02313091,0.011293282,-0.029428054,0.0061024427,-0.0609795,-0.055833124,0.06574213,0.055451784,-0.018676808,0.043840684,0.029781807,-0.001797473,-0.029940145,0.001618905,0.06301279,-0.022811364,0.0016821236,-0.018188842,0.027177874,0.06940906,0.0098125,0.06439734,0.014017511,-0.013634325,0.032506227,-0.00025710836,0.021518743,0.018118974,0.0137158185,0.052090254,0.05131676,0.041301448,0.0029601138,0.021655329,0.02395177,-0.060200416,-0.0055885315,-0.06469326,-0.003523875,-0.0021033557,-0.0073872833,0.00741818,0.05156584,-0.08476126,-0.02756764,0.0012970697,-0.021277118,0.042926013,-0.03165809,0.021608941,0.037485287,-0.08442386,-0.041476816,0.016930865,0.0992126,0.045471445,-0.033463534,-0.06591,-0.05718976,0.011810002,0.02590755,0.04457247,0.05875098,-0.08246708,0.04946329,0.07196165,0.020644678,-0.07520715,-0.042093746,-0.007284049,-0.07054405,0.024166869,0.07744853,-0.019901222,0.068202436,-0.0298105,0.012167392,0.025029179,-0.022472583,-0.019822102,0.035883095,-0.05559344,0.038350392,0.012079408,-0.037046287
R-HSA-416550,-0.04791128,0.02485089,0.054208152,-0.044738382,0.019964334,-0.0076940996,-0.00027685985,0.0252622,0.03976281,0.049460556,0.0003060163,0.017939795,0.07169053,0.01942055,-0.03156096,-0.03875573,0.0008565895,7.159542e-05,-0.0037596868,-0.016287925,-0.028615335,-0.007092962,0.015628342,0.06087213,-0.068178594,-0.040673118,0.021743428,0.0021120645,0.07641928,0.04224712,-0.037712343,-0.06712444,0.0041925535,-0.057787098,0.017169088,0.051085904,0.0042973226,-0.04743581,0.05807343,0.032866538,0.040604368,-0.036938995,0.016023232,-0.007418629,0.035801645,-0.04219824,0.009503331,0.004777698,0.041578103,-0.04148561,0.05014374,-0.043668877,0.004198976,-0.029695984,-0.021991007,-0.011552152,-0.008305885,0.029177926,0.0051273974,0.002993762,-0.038379665,0.05017915,-0.014527887,0.033091042,-0.00828949,-0.0018099099,-0.034318175,0.008078415,0.02797799,0.030628763,-0.028264876,0.017343862,0.03198371,-0.034264073,0.023767468,-0.031113703,0.059884842,-0.021687236,-0.052638553,-0.05361731,-0.08061661,0.008824047,0.0036444946,-0.021755815,0.0059550554,0.008910784,-0.050536547,-0.0622227,0.025401171,-0.008814719,-0.0044917623,-0.025565969,0.07723016,0.030191045,-0.017993283,0.015701879,-0.03409515,0.060837496,0.013940431,-0.03130136,0.014901601,-0.053305455,0.0047015455,-0.04769095,0.0116303805,0.027746376,-0.015727906,0.030292392,0.06852712,0.029198643,-0.043773077,-0.090750754,0.07356241,-0.0007510148,0.0383726,0.046831895,-0.0145697445,-0.024324454,-0.010115825,0.019874334,0.035551514,-0.05113003,-0.021799874,0.0049053244,-0.041628025,0.027897112,-0.03105972,-0.102829084
R-HSA-2691230,0.26735654,0.21266632,0.17558554,-0.19796517,-0.03354856,-0.12694344,-0.083396584,-0.3188066,0.20361361,0.13481325,-0.082928546,0.05320093,-0.36374265,0.025337592,0.14275311,-0.1374556,-0.04929391,0.18340215,0.18154748,-0.33849132,-0.1716386,0.00707924,0.29956573,0.39134574,0.42770123,-0.013667425,-0.119882844,-0.16613372,0.40953356,-0.0977508,-0.071144804,-0.09417571,0.07589335,0.30312526,0.14007425,-0.0088729635,-0.17791691,0.42510435,0.07050674,-0.052917477,-0.0048321635,0.30737236,0.19688495,0.116390556,-0.027881693,0.15906748,-0.13505793,-0.21353099,-0.30208227,0.043184154,0.4124062,-0.27944812,0.21418743,-0.09586499,-0.10839742,-0.39946225,-0.20814118,-0.090038255,-0.022903524,-0.20032279,0.12572958,-0.22032493,0.324822,-0.043724976,0.042998493,0.16522011,-0.05004117,0.20995535,-0.11979821,-0.016889106,-0.3239898,0.2635955,0.32595065,0.09063335,0.44996777,-0.30761966,-0.051416695,-0.18596837,0.109100975,0.13170487,0.078014076,-0.006501127,-0.054183558,-0.19307294,-0.3884941,0.0105380025,-0.13949324,-0.029158434,-0.061891932,0.33493263,0.23374575,-0.22614706,-0.003211636,0.43067294,-0.08632094,0.020383278,-0.18798822,0.051519085,-0.16413468,-0.11589998,-0.0841465,-0.04420706,0.1676627,-0.06306892,0.05017679,0.14805596,-0.18372045,0.22848812,0.026188277,-0.2181419,-0.0044673868,-0.0022660792,0.27261358,-0.01818131,-0.11058013,-0.17916691,-0.14854933,-0.12022848,-0.038042396,0.15295932,-0.12893659,-0.38621855,0.20661673,0.012152872,-0.3273729,-0.3300073,-0.000626985,0.23927677
R-HSA-5250992,0.023861326,0.0065508597,-0.0059612375,0.0058997157,0.08623907,-0.11350972,-0.02567681,0.103030555,0.04154648,-0.08923674,-0.06740207,0.017098773,0.0062442794,-0.08585678,-0.033660755,0.021296725,-0.11008404,-0.049103893,-0.016644651,-0.025714098,0.023758857,-0.074391544,-0.009446608,-0.04127373,-0.07164587,-0.047874868,0.042082172,-0.07952055,0.13615996,0.07683292,0.10640312,0.06924546,-0.0029666591,-0.10951383,-0.01837748,0.10055287,0.032193802,0.12693773,0.09056645,-0.0043716133,0.07760406,-0.08827694,-0.08309474,0.06874325,0.116225466,0.11860754,0.009531755,-0.022698225,-0.018080847,-0.06721935,0.017416757,0.03100835,0.07954715,0.028433766,0.04254947,0.019378044,0.0327087,0.030097641,0.06338198,-0.031442598,0.037579384,0.023874104,0.12538368,-0.021458887,0.06548065,0.011453919,0.099527024,-0.09961429,-0.0792153,0.12999623,-0.034566782,-0.09505776,0.048471574,0.097299576,0.08662112,-0.019766152,0.03134905,0.059067708,0.107812904,-0.08835378,0.06720221,0.043970417,0.030207438,0.104754716,-0.0074936594,0.060230143,-0.0154795125,-0.0010092407,-0.023609366,0.10498391,-0.13196331,0.06678191,0.03756781,0.08293393,0.038681164,0.0039571244,-0.03127218,-0.009326238,0.05096685,-0.023993375,-0.05075375,-0.08417097,-0.030628558,-0.1032925,0.0040584113,0.1065757,-0.056071952,0.084514186,0.02995867,0.11367986,-0.040577974,-0.05988147,-0.01570056,0.009017203,0.057767145,0.030091086,-0.032292586,-0.005179994,0.021413034,0.03175939,0.03382692,0.09489597,-0.018192142,0.044143084,-0.00058547966,-0.015005296,0.020512693,-0.07590009
R-HSA-5607763,-0.026661668,-0.04740168,0.028894408,-0.0057920534,0.086940214,0.0025781528,-0.002390001,0.022722434,-0.0022757407,-0.005236361,-0.06599918,0.0385953,-0.0064120367,-0.028147366,0.04989614,0.03413509,0.002733726,0.041757382,-0.0045489017,0.008791562,-0.06260444,-0.021413665,0.01621193,0.014860857,-0.012465708,0.07152461,0.01472807,0.08968222,-0.05227816,0.059638366,-0.024926495,-0.08100115,-0.04800193,0.0065317694,-0.02422627,0.021215051,0.0034810377,-0.06936406,0.06606643,0.021177474,-0.046666786,0.00058401376,-0.004375516,-0.0038357638,-0.04046456,-0.050406754,0.068125404,-0.09915417,-0.09570074,0.019916585,0.0880961,-0.056452513,0.04111337,0.11301231,0.0118797645,-0.032734875,0.037992574,-0.017710444,-0.0041793967,-0.01831194,0.051235843,0.017501675,0.09347661,0.016755467,0.022507757,0.067201935,-0.002712395,0.013270692,0.0032552034,0.007107575,0.04101806,0.05660537,0.028979996,0.030190635,-0.047746684,0.029594466,0.044485785,0.022463193,-0.008010079,-0.053804778,-0.0075362176,-0.036235288,0.006750541,0.032598615,0.009859715,0.04731281,-0.017766086,-0.052256778,-0.0061474573,-0.049060583,0.047248866,-0.050601296,0.069619864,-0.039054,-0.020336956,-0.044956967,0.017308455,0.008033197,0.018557193,-0.034388494,-0.0713517,-0.0735731,0.032572865,0.03328986,0.07667335,0.024049968,-0.06642693,-0.015043154,0.045633696,-0.016202677,-0.043550156,-0.05715899,-0.026774481,-0.061201498,-0.027865872,0.06421142,-0.0013619103,0.058119,-0.03143578,0.051801324,0.019052807,0.03491691,-0.032105293,0.016651083,-0.005872133,-0.006910205,0.0047342144,-0.010716962
R-HSA-167290,0.051599797,-0.056477807,0.017534902,-0.08501252,-0.085685894,0.15342733,0.07559425,-0.13434064,-0.03300164,0.023521703,0.013794207,-0.045984667,0.17833014,-0.019262625,-0.063527524,-0.0065264385,0.021914836,-0.18424028,0.074017525,-0.0347429,-0.21688657,0.0946774,0.04063013,0.028490886,0.0054604635,-0.08130599,-0.1249207,0.18875237,-0.03409136,-0.024523094,0.027028278,0.06396892,-0.041836,-0.06455731,0.21598211,0.15895186,0.006682637,-0.14945392,0.06056417,0.1715142,0.002131056,-0.08404963,0.13284434,0.078468904,0.10875511,0.03805621,0.028059764,-0.17273922,0.014625177,0.10801467,0.15648794,0.017833753,-0.017683582,-0.050855573,0.08955128,0.10090324,-0.026202243,0.030089915,-0.0033032994,0.05361007,-0.039436888,-0.055283673,0.086800516,0.11547216,0.12363993,-0.07220904,0.14097902,0.009346502,0.05434706,0.02163926,-0.064047724,0.050398752,0.16097744,0.13086203,-0.068776235,-0.06880522,0.13293663,0.07395548,0.09886069,-0.12165883,-0.0611372,-0.057397097,0.16036133,0.02813226,-0.010192458,0.05340706,0.0965641,0.030648738,0.117816865,0.16014522,0.062287714,0.15255328,-0.06096591,-0.09833342,-0.069684006,0.10085442,0.03236433,-0.26956996,-0.0942748,-0.045239083,0.06412058,-0.05657528,0.024989644,-0.049397685,0.10821614,0.06668434,-0.15593134,-0.035405993,0.003988106,0.14806384,-0.20394255,0.050802585,0.04549095,0.11306031,0.07767017,-0.0948373,-0.022880271,0.04413228,-0.08348304,-0.03701046,-0.09337787,-0.12991598,0.13216884,-0.030795278,0.11604865,0.10086344,0.0868948,0.11419177
R-HSA-8964046,-0.1062254,0.052035406,-0.043773957,0.14724198,-0.008774906,0.064833716,0.07646917,-0.033677913,0.046466246,-0.013437081,-0.00030900363,0.065435275,-0.07054156,-0.13839239,0.0026046373,0.03988003,0.1395964,0.09269589,-0.04185702,0.012624789,-0.01951114,-0.008725936,-0.052234024,0.0013189726,-0.075914115,0.06681721,0.03244242,0.00026099384,-0.119066656,0.061091036,0.060492694,-0.08393745,0.036298327,0.026586251,-0.016976386,0.043945786,-0.03637379,-0.05943429,0.017403599,-0.0676945,-0.10063085,-0.14919929,-0.013931955,0.010902954,-0.014147326,-0.1016056,-0.0743262,0.09277404,-0.0011706692,-0.07234268,-0.08642636,-0.028463792,-0.023394799,-0.059302844,-0.05454988,-0.02318625,0.011734206,0.044610538,0.026640825,-0.054563545,-0.02925371,-0.015020348,-0.051304027,0.050813954,-0.06840408,-0.05265908,0.035238393,0.012974362,0.029199146,-0.08533025,-0.06281389,-0.007743068,0.05409225,-0.019189255,-0.1546806,0.05938472,-0.0039895885,0.081439406,-0.020436183,0.02015948,-0.038188927,0.087953,-0.029583003,0.06746152,0.077731214,0.09438362,-0.03455434,0.09231359,-0.087882,-0.002274461,0.11809778,-0.0066621527,-0.032885484,-0.10018478,0.055808373,0.060949683,-0.020089846,0.03142742,-0.0012291148,0.14404866,0.10274292,-0.06783794,-0.046142202,-0.028318673,0.05351613,0.098015204,-0.08428298,-0.03850457,0.041445535,0.032103382,0.08204178,0.04041798,0.065799646,-0.044510446,0.020272614,-0.034743033,0.107295,0.008442841,0.0024028942,-0.011869989,0.002047304,-0.06767434,-0.021607913,0.027061189,-0.0016013794,0.06911665,0.065024465,0.036425915
R-HSA-8956319,-0.045332827,0.19026895,0.09979288,-0.19633806,0.25789952,0.13144697,0.44535148,-0.17761327,-0.36522207,-0.052738823,0.118814856,-0.08122134,0.009373151,0.21366616,-0.11878869,-0.37782815,-0.2710886,-0.039852895,-0.07545906,-0.0939117,0.08087732,0.13663192,0.040758558,0.085797004,-0.22424573,0.09473585,0.32690436,0.22219925,-0.010618186,0.24634255,-0.36142603,-0.03844538,-0.003375169,-0.09568404,0.16282508,-0.5157307,0.35971564,-0.06835835,0.22594415,0.35013792,0.13715467,0.0013292693,0.14881101,0.0783187,-0.115264505,-0.0006164089,0.08175261,0.1738347,-0.4465739,0.04222328,-0.16854247,-0.0026787836,-0.0064828787,0.20194049,0.3449681,0.2507562,-0.2989101,0.18370569,0.3604192,-0.043263454,-0.27933463,0.03045543,-0.204987,-0.25784972,-0.12138341,-0.15615398,0.13345109,0.08114031,-0.19362333,0.2956081,-0.017691249,0.05992162,0.21498884,-0.042334523,0.237991,-0.215116,0.07619795,0.11000081,0.16217603,-0.10884027,-0.10733776,-0.15254122,0.16468298,0.116372645,0.017576097,0.32720155,-0.049151633,0.23915271,-0.13923822,-0.1646725,-0.1711516,0.35948306,0.2517206,-0.13078518,0.016096875,0.3419808,-0.057956837,0.39395687,0.013389543,-0.08970685,0.47130755,0.09796874,-0.09271893,-0.26028046,-0.25240442,-0.16351295,-0.14493798,0.250779,-0.1398936,0.1569764,-0.12649795,-0.47113225,-0.20314583,0.111447036,0.2964009,0.22000864,-0.04949296,0.05022888,-0.160423,0.09412909,0.29222044,-0.18970138,-0.0800506,0.11152141,-0.12623133,0.17358051,-0.10281047,0.164002
R-HSA-194840,0.079038054,0.18633965,-0.21479867,-0.09210992,-0.021180902,0.023476547,0.35481316,0.23411193,-0.34762433,0.10907685,0.24697743,-0.53891325,0.13593313,-0.100938156,-0.08125852,0.70191795,-0.16128877,-0.08789461,0.24670798,0.33075374,0.1936412,-0.20110849,-0.31754613,0.31104502,0.33564064,0.23844945,-0.66640866,0.25035587,-0.11108543,0.3109211,0.17439121,0.28417078,0.26196206,0.23817752,0.16988713,0.27040103,-0.39098868,0.26586816,-0.103152156,0.03135402,-0.42511952,0.09776696,-0.53010905,0.19388324,-0.16340841,-0.33272138,0.22605383,-0.58705753,-0.22145817,-0.386616,0.37329865,-0.4526234,-0.24223615,-0.001999341,-0.30805394,-0.02437628,0.24264365,0.21208031,-0.4984383,-0.06098225,-0.47728023,-0.28797287,0.30418825,0.1579293,-0.33785707,0.044606153,0.09928873,0.31872958,0.29401284,0.44432506,0.19559175,-0.30316547,0.18572418,0.23748946,-0.17552185,-0.13504192,-0.35126317,0.14061056,-0.3421831,0.28104085,0.14511621,-0.12410025,0.03379282,-0.29818073,0.05952392,0.18894315,-0.116031304,0.03863409,0.27285662,-0.17566288,-0.040233005,-0.4109293,0.3371497,0.28202793,-0.3377346,0.254409,0.28849056,-0.4069281,0.34244198,0.2694622,-0.03045819,0.47911632,0.019274123,0.074553736,0.1176313,0.2196526,-0.023733336,-0.3770729,-0.16171835,0.06882684,-0.3118668,0.09706232,-0.10420101,-0.05661662,0.20238452,0.07595137,-0.48759136,0.35592398,0.45263827,0.13261297,0.5023007,0.44046834,-0.23488392,-0.3001779,0.35611883,0.24672472,-0.45205787,-0.005827464
R-HSA-177162,-0.043540787,0.05453848,0.043742962,0.00359326,0.026020873,0.049710043,0.039083358,-0.007983522,-0.014283583,0.060118012,-0.055714924,-0.010463227,0.12695864,0.035560608,0.013631318,0.051905543,-0.03463236,-0.0782689,-0.12074367,0.04650237,0.021647343,-0.057432793,-0.07252931,-0.0058215745,-0.03871887,0.05512871,-0.027528096,-0.068473354,0.039874986,0.056160443,0.038154818,-0.1002689,-0.007894654,-0.06388376,-0.040661246,0.029818894,-0.04567119,-0.056550678,0.06372381,0.009193333,0.09459977,0.035043865,0.05758552,0.050438866,-0.08276169,0.011082839,0.024335012,-0.042566847,0.09334004,0.07410045,0.01169955,0.018386295,0.0337227,-0.04698888,-0.059532344,0.03731107,-0.040948734,0.03712077,0.03461557,0.06278506,-0.08751168,0.08919542,-0.103718,0.040691208,-0.056099333,0.019794624,0.0043295305,-0.04939553,0.055511948,0.05967969,0.014886081,-0.05210758,0.044757783,-0.0018310061,-0.104083076,-0.046996888,-0.037746154,-0.011920417,0.004524339,-0.077640474,-0.055985924,0.03778393,-0.044330772,-0.026179627,-0.0012411098,-0.010198258,-0.055820737,-0.0017849505,0.07674152,-0.044827893,0.027644105,-0.06647023,-0.047274143,-0.018889252,-0.04938272,0.12057183,-0.049417734,0.07530233,0.046227936,-0.088738754,-0.018266944,0.031038262,-0.016600203,0.093504876,-0.07977969,0.11712782,-0.09310749,-0.034591533,0.041958086,0.07678299,-0.045828618,-0.106549405,0.08539711,-0.07358167,-0.013265309,0.092919,-0.05351369,0.033423595,-0.013779957,-0.043144695,-0.029588621,0.031164795,0.035100967,-0.025488341,0.0028753113,0.07440123,0.05362516,0.02450065
R-HSA-977347,-0.0044518374,0.05433201,0.028719412,0.026434207,0.07414543,0.0016693971,-0.010318238,-8.420367e-05,0.060498655,-0.017437603,0.047374036,0.011979345,0.032993868,-0.039562114,0.00096669793,-0.060040023,-0.049616296,-0.0055088047,0.009085311,-0.05793465,0.031665213,-0.018477423,-0.01662776,0.031740516,-0.029079918,0.045632087,0.026819725,0.045538515,0.019248644,0.0069875866,-0.000387121,-0.08696285,0.023123337,0.0083713215,0.0946552,0.0052483454,0.045518596,-0.0037318012,0.032404315,0.07019954,0.011945099,-0.029700454,0.012473911,0.0026735514,0.09467529,0.015234001,-0.033419535,-0.05197502,-0.011163995,0.059071977,-0.023295395,-0.069626026,0.055667773,-0.0060118167,-0.08875716,-0.029430734,0.026423007,0.013215626,-0.0012112737,0.016991865,-0.00855004,0.06569961,-0.0008335039,-0.037899554,0.064037696,0.0246249,0.00975121,-0.00077060424,0.07098204,0.004981056,-0.007152386,0.041784745,0.0029872805,0.019778531,-0.05218298,0.0691111,-0.025751304,0.04731876,0.084142104,-0.0464829,-0.030748488,0.01750589,-0.02360711,0.005460767,0.0073997043,0.06438242,0.01939733,0.029484622,-0.061927702,0.065215945,-0.027602322,-0.0012476947,0.012793284,-0.013822995,0.027374845,-0.0141330715,-0.033828102,0.097466365,-0.039487366,-0.025365397,0.007462468,-0.037521385,-0.067854956,-0.017135415,0.022609528,0.025215782,-0.0036739856,0.024980668,0.025334243,-0.020899722,-0.08757829,-0.03123382,0.039319128,-0.001750961,-0.050725475,0.0050209127,0.03829787,0.07990941,0.030325595,-0.02774964,0.04990102,0.03074428,0.0023178924,0.08806726,-0.03164292,0.053330835,0.033880383,0.021617483
R-HSA-5610780,-0.0719002,-0.070401356,0.055327743,0.085488744,0.013819816,-0.08298331,0.11345279,0.025099482,-0.049531702,-0.12588845,-0.008739247,0.022797277,-0.02034752,0.09703642,0.12876126,-0.043159027,0.009638872,-0.009845703,-0.01815791,0.02532665,-0.10472085,0.036848165,0.06845776,0.022761688,-0.0058662854,0.009094801,-0.0023488123,0.1041356,-0.021389728,-0.011042282,-0.10930636,-0.0038956366,-0.078311376,-0.08854497,-0.15148315,0.03333234,0.067117415,-0.06528556,-0.039634474,0.06475338,-0.072435886,0.07307129,0.044762015,0.048544645,-0.16912569,-0.021330904,0.03771193,-0.11987755,-0.10136161,0.11358696,-0.040662196,-0.04595837,0.043290675,0.015850838,-0.030363202,-0.08065552,0.14306465,-0.107560515,-0.049143083,0.15379234,-0.0058772857,0.0065389154,-0.035729207,0.12529016,0.072439894,0.08844694,0.029796978,-0.033970814,0.029659737,-0.009758127,-0.019935923,0.099013,0.0368358,0.035604108,-0.015855659,-0.07014393,-0.0016420335,0.07647017,0.0765757,-0.07609754,0.06738116,-0.077483684,-0.08682273,0.14235833,-0.001878296,0.03706692,-0.063292734,-0.06857679,0.02100797,-0.047290042,0.042046152,0.010342665,0.026240513,-0.010676278,0.07027655,-0.07304098,-0.03977326,0.120632395,-0.074535154,-0.08624129,-0.09286894,-0.16596207,0.03414788,0.06343148,0.15747845,-0.10261428,-0.07322919,-0.0032407232,0.086713836,-0.05546691,0.013017872,-0.05212593,-0.045415618,-0.060755815,0.038460396,-0.05424518,-0.02951722,0.021323733,0.069094576,-0.009679958,0.029608306,-0.005656694,-0.12946562,0.036491208,0.016004587,0.04211674,0.07007387,0.0069280043
R-HSA-9014325,-0.00029670447,-0.05479513,0.0876345,-0.038578857,-0.0043397397,-0.007255929,-0.054179754,-0.05615869,-0.047477093,-0.011681184,0.08499147,-0.033879627,0.1235348,-0.04030802,-0.033451527,0.025724059,0.0003238581,-0.022432212,0.010901802,-0.042303946,-0.06550824,-0.033680085,-0.03543806,0.06820731,0.019733429,0.004776519,0.060019355,-0.028609399,0.00962014,0.0926942,-0.049550433,-0.010709394,-0.036043614,0.041204803,0.059412003,0.060735032,-0.017576847,0.059122175,-0.022467643,-0.083172634,0.019172259,0.04521259,0.016537772,0.06190817,0.042916052,-0.090660796,-0.007560376,-0.04306619,-0.015066653,0.029866684,0.051185735,-0.048334368,-0.074710354,-0.005630014,0.013355482,-0.011944377,0.08284886,0.08251748,0.038741935,0.049469646,-0.050974566,-0.05219534,0.01156152,0.0013776608,0.0011325739,-0.035708025,0.04450112,0.044423904,-0.050362103,0.038392983,0.021338783,0.018075636,0.02773305,-0.10075804,-0.023229543,-0.04624807,0.043210324,0.022625506,0.03163126,0.001851175,0.018741544,0.11212166,0.018196777,0.011402274,0.0934252,0.004212659,0.032289546,-0.040435806,0.042830907,0.07836808,-0.026520375,0.025831327,0.08561201,0.03825204,-0.07801673,-0.013306992,0.04602192,-0.0033840649,0.054611932,0.03176499,0.05159062,-0.06755573,0.034317613,0.041001458,-0.018273188,-0.030876901,0.012552004,-0.009427559,0.03995779,-0.07370033,0.0045134295,0.012992468,-0.0007593185,-0.036758974,-0.03739605,-0.049914517,-0.0064195152,-0.016492698,0.030855656,-0.040555336,0.10217832,-0.017316366,0.01648093,0.014052408,0.018794669,0.031113593,0.10791053,-0.12134324
R-HSA-549132,-0.11898407,0.09949705,-0.038160138,-0.41651195,-0.006819699,-0.13242288,-0.46419215,-0.029356655,0.14137599,-0.30178767,-0.12417038,0.020928876,-0.024041265,-0.32339334,0.197092,-0.15858115,0.4604411,0.11320139,0.081056006,0.017711077,-0.52800006,0.23678482,0.034224015,-0.20605865,0.24081537,0.16737428,0.14578865,-0.21448085,-0.120399505,0.2051691,0.53823006,-0.2729718,0.23112078,0.4869737,-0.07410171,-0.74412453,0.39346325,-0.18643814,-0.40463632,0.09007628,-0.16755463,0.37891695,-0.12287885,0.022339325,0.20349501,0.27936536,-0.081089534,0.2717078,-0.24053259,0.042892337,-0.058395572,-0.1803022,-0.039433032,-0.22252885,0.20124319,-0.036008924,0.066546395,0.0041890405,-0.2697693,0.100901864,-0.1820512,0.153016,0.22379325,0.14978614,-0.1745911,-0.42667758,-0.1304842,-0.13609403,-0.09946644,-0.1622519,0.17582655,-0.13826963,-0.25466803,0.03069067,-0.012667198,0.3428349,-0.24112056,-0.23428966,0.07659883,0.6420755,-0.015988398,-0.3584636,0.16036972,0.07589802,0.06909032,0.10319061,-0.2661868,0.36754638,-0.27214074,-0.5007131,-0.01007534,-0.45871484,-0.08284752,-0.118813634,0.19172981,0.17009735,0.08963829,0.18390603,0.005182613,0.22438993,0.39407238,0.43392307,-0.0013845004,-0.14559188,-0.31464472,0.23278283,0.31182328,0.29319686,-0.12878141,-0.10228641,0.41420475,-0.104077294,0.2960387,-0.012060564,-0.214859,-0.19666108,0.4739662,0.25426573,0.46636385,-0.13988225,-0.083450064,-0.14243001,-0.124914914,-0.19526304,0.3097203,0.43404073,0.075236455,0.10139716
R-HSA-166658,-0.4164691,-0.03573606,-0.2109584,0.09179069,-0.00014774874,0.066581875,-0.3389333,0.11084811,0.2555774,-0.41452765,-0.56094855,0.26964894,0.015522338,-0.23764025,-0.22095397,-0.24960388,-0.07749123,-0.14109308,0.17147453,-0.21129352,0.5094871,0.06349457,-0.17046528,0.002001077,-0.42537406,0.4469906,-0.14898972,0.427285,0.45738786,-0.4086603,-0.18864498,-0.14324501,-0.20452476,0.28117356,0.22798443,0.14795035,-0.111096546,-0.13273603,-0.6352376,0.12453708,0.3771662,-0.30892047,-0.20237468,-0.24459955,0.3948784,0.14792398,0.41377905,0.41109565,0.035119977,0.21235973,-0.4036405,-0.1992059,0.2994311,0.32478648,-0.3409018,-0.21235313,0.23014522,-0.58767575,0.4523021,-0.09813414,0.8437462,0.2509095,0.15942927,0.09890982,-0.37169975,-0.32569888,-0.41524512,-0.3501016,-0.20352904,-0.035310198,0.4403903,-0.48106188,-0.53501076,-0.36167783,-0.09305609,-0.18432531,-0.05059743,-0.20499691,-0.18866184,0.2536314,-0.01598946,-0.25189155,0.08555362,0.22600055,0.29553938,-0.14696324,-0.25668308,0.103277385,0.21132419,-0.55739856,-0.105260044,-0.23850255,-0.29826823,-0.25909492,0.06824425,0.3795231,0.34821644,-0.01006585,-0.62834054,-0.13622718,0.19841254,0.016377956,-0.25546592,0.44235447,-0.1452344,-0.012743406,0.5671067,-0.36712006,-0.1397281,-0.6311021,0.3698506,0.313714,0.12277132,-0.20127368,0.2911068,0.075212196,-0.27329317,0.22563015,0.013511489,0.10111478,-0.26059163,-0.31840834,-0.49935442,0.25777772,-0.061775796,0.041440554,-0.12387237,-0.30488974
R-HSA-6814122,-0.035077464,0.019218251,0.025422154,-0.0001300532,0.035494532,0.007460036,-0.03509816,-0.0094934935,0.022966523,0.01827316,-0.002227633,0.035649683,0.06191562,-0.022315431,-0.0292322,0.021454263,-0.04147393,-0.013176506,-0.0019398386,-0.0422371,-0.015408976,-0.036466837,-0.0057247276,0.05854458,-0.047114253,-0.03943298,-0.012008776,0.052145306,0.01750149,0.066555575,-0.039393418,-0.051381387,-0.020149307,-0.025921715,0.038543053,0.02877019,0.006591269,0.012492833,0.042645857,0.036408667,0.05446826,-0.042043604,-4.859461e-05,0.038489036,0.025565278,-0.021732338,0.04252311,-0.015513806,-0.0033853,0.021228913,0.017264836,-0.015931306,0.005973736,-0.011707489,-0.03268478,-0.00060567434,0.03212195,0.04128192,0.0029820695,-0.0045219916,-0.0051493524,0.0037849413,0.033332244,0.044554748,0.026426733,0.052804537,-0.021640202,0.012042403,0.041600496,0.013813238,-0.042041063,0.04585617,0.046057325,0.0009468243,-0.012365523,-0.023607612,0.02797331,-0.0027389354,-0.022849256,-0.05161154,-0.026931424,0.045034394,0.006193191,-0.004352618,0.005180701,0.020121105,-0.048775267,-0.05866985,0.024271514,0.031325825,0.004612025,0.018929375,0.027314456,0.020042006,-0.034478776,0.020281432,0.008757769,0.062237468,-0.0049759946,-0.030297805,-0.0337409,-0.052554384,0.02493449,0.013912707,0.029079514,0.034023236,-0.043721694,0.036106966,0.039391264,0.0016515366,-0.02741315,-0.04923534,0.03549134,-0.042789046,-0.021295657,0.046561398,-0.030786077,-0.008688808,0.023159876,0.01910911,-0.020765986,-0.015249993,0.020304397,0.022586456,-0.019860147,0.011957828,0.03325078,-0.037956033
